timestamp, index, name, uuid, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/24 16:06:57.238, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.83, 30
2026/08/24 16:07:07.243, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.83, 30
2026/08/24 16:07:17.244, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.81, 30
2026/08/24 16:07:27.246, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.83, 30
2026/08/24 16:07:37.247, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.83, 30
2026/08/24 16:07:47.248, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.82, 30
2026/08/24 16:07:57.249, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.88, 30
2026/08/24 16:08:07.250, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 0, 97887, 36.83, 30
2026/08/24 16:08:17.251, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 3, 97887, 36.81, 30
2026/08/24 16:08:27.252, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 2, 0, 7833, 97887, 89.03, 32
2026/08/24 16:08:37.253, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 1, 0, 7881, 97887, 88.90, 33
2026/08/24 16:08:47.255, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 2, 0, 7939, 97887, 89.15, 34
2026/08/24 16:08:57.256, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 8585, 97887, 88.90, 34
