timestamp, index, name, uuid, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/25 01:26:09.617, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 46, 10, 19283, 97887, 302.89, 54
2026/08/25 01:26:19.618, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 49, 10, 19523, 97887, 159.00, 54
2026/08/25 01:26:29.620, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 9, 3, 19523, 97887, 132.91, 53
2026/08/25 01:26:39.621, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 49, 10, 19903, 97887, 161.86, 56
2026/08/25 01:26:49.622, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 42, 9, 19903, 97887, 358.66, 58
2026/08/25 01:26:59.624, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 19903, 97887, 185.01, 56
2026/08/25 01:27:09.625, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 44, 19903, 97887, 346.74, 64
2026/08/25 01:27:19.626, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 43, 9, 19903, 97887, 152.19, 56
2026/08/25 01:27:29.628, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 68, 24, 19903, 97887, 371.16, 59
2026/08/25 01:27:39.629, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 19, 5, 19903, 97887, 142.27, 55
2026/08/25 01:27:49.630, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 19903, 97887, 400.36, 64
2026/08/25 01:27:59.632, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 48, 10, 19903, 97887, 154.47, 56
2026/08/25 01:28:09.633, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 45, 10, 19903, 97887, 248.75, 56
2026/08/25 01:28:19.635, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 85, 36, 19903, 97887, 192.18, 62
2026/08/25 01:28:29.636, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 44, 9, 19903, 97887, 249.95, 56
2026/08/25 01:28:39.637, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 56, 13, 20123, 97887, 231.16, 57
2026/08/25 01:28:49.638, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 100, 43, 20123, 97887, 354.07, 66
2026/08/25 01:28:59.639, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 48, 10, 20123, 97887, 295.17, 58
2026/08/25 01:29:09.641, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 50, 11, 20223, 97887, 163.07, 58
2026/08/25 01:29:19.642, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 20403, 97887, 469.81, 67
2026/08/25 01:29:29.644, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 100, 45, 20403, 97887, 381.57, 66
2026/08/25 01:29:39.645, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 37, 8, 20603, 97887, 262.27, 60
2026/08/25 01:29:49.646, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 83, 33, 20603, 97887, 422.10, 60
2026/08/25 01:29:59.647, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 100, 43, 20643, 97887, 467.25, 67
2026/08/25 01:30:09.649, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 54, 12, 20643, 97887, 394.72, 61
2026/08/25 01:30:19.650, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 100, 41, 20643, 97887, 298.42, 66
2026/08/25 01:30:29.652, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 56, 13, 20643, 97887, 171.58, 60
2026/08/25 01:30:39.653, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 20643, 97887, 243.38, 66
2026/08/25 01:30:49.654, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 20643, 97887, 158.43, 59
2026/08/25 01:30:59.656, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 42, 9, 20643, 97887, 336.88, 59
2026/08/25 01:31:09.657, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 20643, 97887, 139.68, 57
2026/08/25 01:31:19.658, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 49, 10, 20643, 97887, 367.55, 60
2026/08/25 01:31:29.659, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 20643, 97887, 156.59, 58
2026/08/25 01:31:39.661, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 50, 11, 20643, 97887, 253.90, 59
2026/08/25 01:31:49.662, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 88, 37, 20643, 97887, 229.12, 66
2026/08/25 01:31:59.663, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 50, 11, 20643, 97887, 249.42, 59
2026/08/25 01:32:09.664, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 46, 10, 20643, 97887, 299.04, 59
2026/08/25 01:32:19.666, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20643, 97887, 278.64, 67
2026/08/25 01:32:29.667, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 45, 9, 20643, 97887, 155.59, 57
2026/08/25 01:32:39.668, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 45, 10, 20643, 97887, 276.31, 59
2026/08/25 01:32:49.669, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 12, 20643, 97887, 169.53, 58
2026/08/25 01:32:59.671, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20643, 97887, 385.76, 66
2026/08/25 01:33:09.672, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20643, 97887, 214.82, 64
2026/08/25 01:33:19.674, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 43, 9, 20643, 97887, 157.53, 58
2026/08/25 01:33:29.675, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 44, 9, 20643, 97887, 389.37, 59
2026/08/25 01:33:39.676, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20643, 97887, 241.92, 64
2026/08/25 01:33:49.677, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 20643, 97887, 162.57, 58
2026/08/25 01:33:59.678, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 98, 42, 17403, 97887, 167.58, 61
2026/08/25 01:34:09.680, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 73, 31, 18823, 97887, 177.51, 61
2026/08/25 01:34:19.681, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 50, 11, 19383, 97887, 216.35, 56
2026/08/25 01:34:29.682, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 12, 19863, 97887, 156.99, 56
2026/08/25 01:34:39.683, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 42, 9, 19863, 97887, 338.10, 57
2026/08/25 01:34:49.685, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 0, 0, 19863, 97887, 134.78, 54
2026/08/25 01:34:59.686, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 47, 10, 19863, 97887, 336.68, 57
2026/08/25 01:35:09.687, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 43, 9, 19863, 97887, 333.16, 57
2026/08/25 01:35:19.688, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 44, 9, 19863, 97887, 153.71, 56
2026/08/25 01:35:29.690, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 43, 9, 19863, 97887, 183.51, 56
2026/08/25 01:35:39.691, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 27, 11, 19863, 97887, 200.76, 59
2026/08/25 01:35:49.692, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 44, 10, 19863, 97887, 196.32, 56
2026/08/25 01:35:59.694, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 52, 12, 19863, 97887, 164.54, 57
2026/08/25 01:36:09.695, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 43, 9, 19863, 97887, 156.25, 56
2026/08/25 01:36:19.696, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 40, 8, 19863, 97887, 145.59, 56
2026/08/25 01:36:29.698, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 49, 11, 19863, 97887, 155.52, 56
2026/08/25 01:36:39.699, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 20043, 97887, 342.14, 65
2026/08/25 01:36:49.700, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 20043, 97887, 364.20, 59
2026/08/25 01:36:59.702, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 47, 10, 20043, 97887, 158.03, 58
2026/08/25 01:37:09.703, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 44, 20283, 97887, 287.50, 66
2026/08/25 01:37:19.704, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 50, 11, 20283, 97887, 157.99, 59
2026/08/25 01:37:29.706, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 53, 12, 20463, 97887, 167.10, 59
2026/08/25 01:37:39.707, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 39, 8, 20463, 97887, 149.96, 59
2026/08/25 01:37:49.708, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 39, 8, 20463, 97887, 149.86, 58
2026/08/25 01:37:59.710, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 44, 9, 20463, 97887, 155.91, 57
2026/08/25 01:38:09.711, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 42, 9, 20463, 97887, 330.75, 58
2026/08/25 01:38:19.712, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 47, 10, 20463, 97887, 282.08, 57
2026/08/25 01:38:29.713, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 53, 12, 20463, 97887, 169.19, 58
2026/08/25 01:38:39.715, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 48, 10, 20463, 97887, 156.28, 57
2026/08/25 01:38:49.716, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 45, 9, 20463, 97887, 156.32, 57
2026/08/25 01:38:59.717, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 20463, 97887, 308.63, 65
2026/08/25 01:39:09.718, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 48, 10, 20463, 97887, 160.04, 58
2026/08/25 01:39:19.720, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 20463, 97887, 155.12, 57
2026/08/25 01:39:29.721, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 45, 10, 20463, 97887, 307.14, 58
2026/08/25 01:39:39.722, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 56, 12, 20463, 97887, 168.26, 58
2026/08/25 01:39:49.723, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 43, 9, 20463, 97887, 283.48, 57
2026/08/25 01:39:59.725, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 39, 8, 20463, 97887, 270.53, 57
2026/08/25 01:40:09.726, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 47, 10, 20463, 97887, 158.85, 57
2026/08/25 01:40:19.727, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 47, 10, 20463, 97887, 365.99, 59
2026/08/25 01:40:29.728, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 20463, 97887, 340.26, 65
2026/08/25 01:40:39.730, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 48, 13, 20463, 97887, 346.93, 59
2026/08/25 01:40:49.731, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 14, 1, 15913, 97887, 102.11, 53
2026/08/25 01:40:59.732, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 53, 11, 19223, 97887, 159.81, 54
2026/08/25 01:41:09.733, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 54, 12, 19503, 97887, 219.60, 56
2026/08/25 01:41:19.734, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 19503, 97887, 159.03, 55
2026/08/25 01:41:29.735, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 11, 19863, 97887, 190.97, 56
2026/08/25 01:41:39.737, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 53, 11, 19863, 97887, 192.26, 56
2026/08/25 01:41:49.738, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 49, 10, 19863, 97887, 248.28, 56
2026/08/25 01:41:59.739, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 52, 11, 19863, 97887, 386.41, 57
2026/08/25 01:42:09.740, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 72, 26, 19863, 97887, 347.21, 60
2026/08/25 01:42:19.741, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 19863, 97887, 369.24, 65
2026/08/25 01:42:29.742, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 50, 10, 19863, 97887, 343.48, 58
2026/08/25 01:42:39.744, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 19863, 97887, 225.27, 65
2026/08/25 01:42:49.745, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 62, 15, 19863, 97887, 186.82, 58
2026/08/25 01:42:59.746, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 46, 19863, 97887, 302.56, 65
2026/08/25 01:43:09.747, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 48, 10, 19863, 97887, 162.11, 57
2026/08/25 01:43:19.748, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 55, 13, 19863, 97887, 191.18, 58
2026/08/25 01:43:29.749, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 57, 13, 20043, 97887, 372.40, 60
2026/08/25 01:43:39.750, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20043, 97887, 357.70, 67
2026/08/25 01:43:49.751, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 9, 3, 20423, 97887, 160.71, 59
2026/08/25 01:43:59.752, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 62, 14, 20643, 97887, 205.62, 62
2026/08/25 01:44:09.753, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 47, 10, 20643, 97887, 192.30, 61
2026/08/25 01:44:19.754, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 64, 15, 20643, 97887, 362.75, 62
2026/08/25 01:44:29.755, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20643, 97887, 259.39, 68
2026/08/25 01:44:39.756, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 16, 4, 20643, 97887, 155.90, 59
2026/08/25 01:44:49.757, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 52, 12, 20683, 97887, 168.60, 60
2026/08/25 01:44:59.758, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 55, 13, 20683, 97887, 201.64, 60
2026/08/25 01:45:09.760, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 54, 11, 20683, 97887, 290.41, 61
2026/08/25 01:45:19.760, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 76, 32, 20683, 97887, 209.91, 68
2026/08/25 01:45:29.761, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20683, 97887, 342.87, 68
2026/08/25 01:45:39.762, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 24, 7, 20683, 97887, 206.80, 67
2026/08/25 01:45:49.763, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 59, 12, 20683, 97887, 201.44, 61
2026/08/25 01:45:59.764, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 42, 20683, 97887, 209.49, 66
2026/08/25 01:46:09.765, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20683, 97887, 220.57, 66
2026/08/25 01:46:19.766, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 51, 12, 20683, 97887, 198.10, 60
2026/08/25 01:46:29.767, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 41, 20683, 97887, 370.73, 67
2026/08/25 01:46:39.768, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20683, 97887, 327.00, 67
2026/08/25 01:46:49.769, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 53, 12, 20683, 97887, 315.81, 60
2026/08/25 01:46:59.770, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 99, 43, 20683, 97887, 353.57, 68
2026/08/25 01:47:09.771, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-47470024-7d6b-0bf1-8d42-80fda433c203, 60, 13, 20683, 97887, 190.49, 60
