timestamp, index, name, uuid, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/24 19:46:31.325, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 0, 97887, 33.87, 30
2026/08/24 19:46:41.331, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 0, 97887, 33.80, 30
2026/08/24 19:46:51.332, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 0, 97887, 34.35, 30
2026/08/24 19:47:01.333, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 0, 97887, 34.30, 30
2026/08/24 19:47:11.334, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 0, 97887, 34.32, 30
2026/08/24 19:47:21.335, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 0, 97887, 34.23, 30
2026/08/24 19:47:31.337, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 7721, 97887, 44.67, 31
2026/08/24 19:47:41.338, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 8585, 97887, 85.73, 32
2026/08/24 19:47:51.339, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 43, 10, 10417, 97887, 156.01, 37
2026/08/24 19:48:01.340, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 100, 44, 12017, 97887, 383.13, 49
2026/08/24 19:48:11.342, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 100, 43, 12697, 97887, 351.23, 52
2026/08/24 19:48:21.343, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 55, 12, 12977, 97887, 158.50, 44
2026/08/24 19:48:31.344, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 51, 12, 12977, 97887, 148.15, 46
2026/08/24 19:48:41.345, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 41, 12977, 97887, 313.42, 54
2026/08/24 19:48:51.346, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 49, 10, 12977, 97887, 143.85, 46
2026/08/24 19:49:01.347, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 41, 12977, 97887, 283.10, 55
2026/08/24 19:49:11.349, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 43, 12977, 97887, 281.17, 57
2026/08/24 19:49:21.350, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 44, 12977, 97887, 248.10, 56
2026/08/24 19:49:31.351, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 51, 11, 12977, 97887, 371.74, 50
2026/08/24 19:49:41.352, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 44, 9, 12977, 97887, 259.74, 50
2026/08/24 19:49:51.353, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 100, 43, 12977, 97887, 324.73, 58
2026/08/24 19:50:01.354, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 55, 12, 12977, 97887, 160.41, 51
2026/08/24 19:50:11.355, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 59, 14, 12977, 97887, 279.44, 53
2026/08/24 19:50:21.357, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 81, 30, 12977, 97887, 430.24, 60
2026/08/24 19:50:31.358, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 12977, 97887, 151.77, 52
2026/08/24 19:50:41.359, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 61, 13, 13057, 97887, 219.67, 55
2026/08/24 19:50:51.360, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 52, 11, 13557, 97887, 275.88, 54
2026/08/24 19:51:01.361, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 43, 13557, 97887, 426.54, 62
2026/08/24 19:51:11.362, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 41, 13557, 97887, 270.34, 62
2026/08/24 19:51:21.364, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 62, 14, 13557, 97887, 254.61, 56
2026/08/24 19:51:31.365, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 56, 12, 13557, 97887, 359.07, 56
2026/08/24 19:51:41.366, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 61, 14, 13557, 97887, 166.01, 56
2026/08/24 19:51:51.367, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 87.01, 50
2026/08/24 19:52:01.368, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 85.27, 48
2026/08/24 19:52:11.369, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 43, 13557, 97887, 220.69, 55
2026/08/24 19:52:21.371, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 60, 13, 13557, 97887, 158.41, 49
2026/08/24 19:52:31.372, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 58, 12, 13557, 97887, 330.81, 49
2026/08/24 19:52:41.373, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 43, 13557, 97887, 421.57, 57
2026/08/24 19:52:51.374, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 62, 15, 13557, 97887, 159.59, 48
2026/08/24 19:53:01.375, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 43, 13557, 97887, 430.57, 52
2026/08/24 19:53:11.377, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 68, 16, 13557, 97887, 191.81, 50
2026/08/24 19:53:21.378, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 98, 42, 13557, 97887, 234.27, 57
2026/08/24 19:53:31.379, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 60, 13, 13557, 97887, 288.92, 51
2026/08/24 19:53:41.380, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 44, 9, 13557, 97887, 266.39, 51
2026/08/24 19:53:51.381, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 44, 13557, 97887, 273.42, 60
2026/08/24 19:54:01.383, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 94.64, 51
2026/08/24 19:54:11.384, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 62, 15, 13557, 97887, 175.55, 54
2026/08/24 19:54:21.385, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 45, 13557, 97887, 300.66, 61
2026/08/24 19:54:31.386, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 138.98, 53
2026/08/24 19:54:41.387, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 45, 13557, 97887, 249.49, 61
2026/08/24 19:54:51.388, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 138.94, 53
2026/08/24 19:55:01.390, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 43, 13557, 97887, 201.91, 62
2026/08/24 19:55:11.391, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 99, 42, 13557, 97887, 360.97, 62
2026/08/24 19:55:21.392, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 53, 11, 13557, 97887, 175.69, 55
2026/08/24 19:55:31.393, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 53, 11, 13557, 97887, 305.14, 56
2026/08/24 19:55:41.394, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 64, 15, 13557, 97887, 171.40, 56
2026/08/24 19:55:51.395, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 50, 11, 13557, 97887, 243.68, 57
2026/08/24 19:56:01.396, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 5, 2, 13557, 97887, 166.30, 55
2026/08/24 19:56:11.398, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 63, 14, 13557, 97887, 447.63, 60
2026/08/24 19:56:21.399, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 89.80, 54
2026/08/24 19:56:31.400, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 87.05, 51
2026/08/24 19:56:41.401, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 85.83, 48
2026/08/24 19:56:51.403, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 29, 7, 13557, 97887, 158.39, 49
2026/08/24 19:57:01.404, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 55, 12, 13557, 97887, 161.01, 51
2026/08/24 19:57:11.405, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 0, 0, 13557, 97887, 140.41, 50
2026/08/24 19:57:21.406, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 56, 12, 13557, 97887, 214.91, 52
2026/08/24 19:57:31.407, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, GPU-985516f8-b109-b683-b94e-688b9d6b998c, 66, 16, 13557, 97887, 167.83, 53
